index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre
54,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Au2O3,O2,39,3.179896900000026,4.455522060394287
55,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,B4PbO7,O3,14,7.705514119999984,6.253591537475586
56,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,B4PbO7,O3,15,7.705514119999984,6.253591060638428
57,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,B4PbO7,O3,16,7.705514119999984,6.253591060638428
58,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,B4PbO7,O3,17,7.705514119999984,6.253591060638428
59,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(AsO3)2,O1,12,3.8743983700000033,5.369582653045654
60,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(AsO3)2,O1,13,3.8743983700000033,5.369582653045654
61,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(AsO3)2,O1,14,3.8743983700000033,5.369582653045654
62,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(AsO3)2,O1,15,3.8743983700000033,5.369582653045654
63,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(AsO3)2,O1,24,3.8743983700000033,5.369582653045654
64,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(AsO3)2,O1,25,3.8743983700000033,5.369582653045654
65,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(AsO3)2,O1,26,3.8743983700000033,5.369582653045654
66,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(AsO3)2,O1,27,3.8743983700000033,5.369582653045654
67,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(SbO3)2,O1,3,4.173887470000077,3.4638495445251465
68,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(SbO3)2,O1,4,4.173887470000077,3.4638495445251465
69,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(SbO3)2,O1,5,4.173887470000077,3.4638495445251465
70,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(SbO3)2,O1,6,4.173887470000077,3.4638495445251465
71,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(SbO3)2,O1,7,4.173887470000077,3.4638495445251465
72,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba(SbO3)2,O1,8,4.173887470000077,3.4638495445251465
73,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2BiSbO6,O2,12,4.2369041600003445,4.913348197937012
74,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2BiSbO6,O2,13,4.2369041600003445,4.913348197937012
75,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2BiSbO6,O2,18,4.2369041600003445,4.913348197937012
76,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2BiSbO6,O2,19,4.2369041600003445,4.913348197937012
77,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,48,3.717245909999869,4.392484188079834
78,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,49,3.717245909999869,4.392484188079834
79,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,50,3.717245909999869,4.392484188079834
80,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,51,3.717245909999869,4.392484188079834
81,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,52,3.717245909999869,4.392484664916992
82,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,53,3.717245909999869,4.392484188079834
83,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,55,3.717245909999869,4.392484664916992
84,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,59,3.717245909999869,4.392484664916992
85,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,60,3.717245909999869,4.392484664916992
86,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,61,3.717245909999869,4.392484188079834
87,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,62,3.717245909999869,4.392484664916992
88,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,63,3.717245909999869,4.392484664916992
89,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,64,3.717245909999869,4.392484664916992
90,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,65,3.717245909999869,4.392484188079834
91,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,67,3.717245909999869,4.392484664916992
92,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,71,3.717245909999869,4.392484188079834
93,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,72,3.717245909999869,4.392484664916992
94,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,73,3.717245909999869,4.392484188079834
95,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,74,3.717245909999869,4.392484188079834
96,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,75,3.717245909999869,4.392484188079834
97,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,76,3.717245909999869,4.392484664916992
98,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,77,3.717245909999869,4.392484188079834
99,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,79,3.717245909999869,4.392484664916992
100,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,83,3.717245909999869,4.392484664916992
101,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,84,3.717245909999869,4.392484664916992
102,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,85,3.717245909999869,4.392484664916992
103,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,86,3.717245909999869,4.392484664916992
104,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,87,3.717245909999869,4.392484664916992
105,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,88,3.717245909999869,4.392484664916992
106,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,89,3.717245909999869,4.392484188079834
107,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,91,3.717245909999869,4.392484664916992
108,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Ca(PdO2)3,O1,95,3.717245909999869,4.392484664916992
109,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Cd(BO3)2,O2,14,5.9508238299998855,6.443924427032471
110,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Cd(BO3)2,O2,15,5.9508238299998855,6.443924427032471
111,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Cd(BO3)2,O2,20,5.9508238299998855,6.443924903869629
112,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2Cd(BO3)2,O2,21,5.9508238299998855,6.443924903869629
113,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2HfO4,O1,6,7.200717550000158,5.203150749206543
114,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2HfO4,O1,7,7.200717550000158,5.203150749206543
115,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2HfO4,O1,10,7.200717550000158,5.203150749206543
116,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2HfO4,O1,11,7.200717550000158,5.203150749206543
117,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2InCuO4,O2,6,4.832203469999863,4.822628498077393
118,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2InCuO4,O2,7,4.832203469999863,4.822628021240234
119,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,12,5.099380580000011,4.950728416442871
120,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,13,5.099380580000011,4.950728416442871
121,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,14,5.099380580000011,4.950728416442871
122,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,15,5.099380580000011,4.950728416442871
123,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,16,5.099380580000011,4.950728416442871
124,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,17,5.099380580000011,4.950728416442871
125,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,18,5.099380580000011,4.950728416442871
126,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,19,5.099380580000011,4.950728416442871
127,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,20,5.099380580000011,4.950728416442871
128,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,21,5.099380580000011,4.950728416442871
129,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,22,5.099380580000011,4.950728416442871
130,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,23,5.099380580000011,4.950728416442871
131,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,24,5.099380580000011,4.950728416442871
132,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,25,5.099380580000011,4.950728416442871
133,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,26,5.099380580000011,4.950728416442871
134,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,27,5.099380580000011,4.950728416442871
135,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,28,5.099380580000011,4.950728416442871
136,.\S8_compare_data\ovgnn_only_structure\split_by_vacancies\0\trainloss1.0438562056436151_testmaeloss1.0577435131150639_modeldict.pth,Ba2LaSbO6,O1,29,5.099380580000011,4.950728416442871
