index,model,crystal_name,Oxy_site_label,Oxy_site_index,Oxy_vacancy_formation_energy,Oxy_vacancy_formation_energy_pre
14,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O1,11,2.7753270799997924,4.240810871124268
15,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O1,12,2.7753270799997924,4.240810871124268
16,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O1,13,2.7753270799997924,4.240810871124268
17,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O2,14,3.171433119999969,4.388396739959717
18,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O2,15,3.171433119999969,4.388396739959717
19,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O2,16,3.171433119999969,4.388396739959717
20,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O2,17,3.171433119999969,4.388396739959717
21,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O3,18,3.1593086699998683,4.38232421875
22,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O3,19,3.1593086699998683,4.38232421875
23,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O3,20,3.1593086699998683,4.38232421875
24,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O3,21,3.1593086699998683,4.38232421875
25,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O4,22,2.759128609999957,4.2614054679870605
26,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O4,23,2.759128609999957,4.2614054679870605
27,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O4,24,2.759128609999957,4.2614054679870605
28,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,As2Pb3O8,O4,25,2.759128609999957,4.2614054679870605
29,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O1,6,6.752125390000012,6.860608100891113
30,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O1,7,6.752125390000012,6.860607147216797
31,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O1,8,6.752125390000012,6.860608100891113
32,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O1,12,6.752125390000012,6.860608100891113
33,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O1,13,6.752125390000012,6.860608100891113
34,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O1,14,6.752125390000012,6.860607624053955
35,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O2,9,6.372273070000015,7.022282600402832
36,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O2,10,6.372273070000015,7.022282123565674
37,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,B2O3,O2,11,6.372273070000015,7.022282600402832
38,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(CuO)2,O1,12,4.776888760000029,4.736089706420898
39,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(CuO)2,O1,13,4.776888760000029,4.736089706420898
40,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(CuO)2,O1,14,4.776888760000029,4.736089706420898
41,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(CuO)2,O1,15,4.776888760000029,4.736089706420898
42,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(CuO)2,O1,16,4.776888760000029,4.736089706420898
43,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(CuO)2,O1,17,4.776888760000029,4.736090183258057
44,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(CuO)2,O1,18,4.776888760000029,4.736089706420898
45,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(CuO)2,O1,19,4.776888760000029,4.736089706420898
46,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(SbO3)2,O1,3,4.173887470000077,4.240635395050049
47,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(SbO3)2,O1,4,4.173887470000077,4.240635871887207
48,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(SbO3)2,O1,5,4.173887470000077,4.240635395050049
49,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(SbO3)2,O1,6,4.173887470000077,4.240635395050049
50,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(SbO3)2,O1,7,4.173887470000077,4.240635395050049
51,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba(SbO3)2,O1,8,4.173887470000077,4.240635395050049
52,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,16,3.96521736000012,4.509866237640381
53,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,17,3.96521736000012,4.509866237640381
54,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,18,3.96521736000012,4.509866237640381
55,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,19,3.96521736000012,4.509866237640381
56,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,20,3.96521736000012,4.509866237640381
57,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,21,3.96521736000012,4.509866237640381
58,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,22,3.96521736000012,4.509866237640381
59,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,23,3.96521736000012,4.509866237640381
60,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,24,3.96521736000012,4.509866237640381
61,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,25,3.96521736000012,4.509866237640381
62,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,26,3.96521736000012,4.509866237640381
63,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,27,3.96521736000012,4.509866237640381
64,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,28,3.96521736000012,4.509866237640381
65,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,29,3.96521736000012,4.509866237640381
66,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,30,3.96521736000012,4.509866237640381
67,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,31,3.96521736000012,4.509866237640381
68,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,32,3.96521736000012,4.509866237640381
69,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,33,3.96521736000012,4.509866237640381
70,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,34,3.96521736000012,4.509865760803223
71,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,35,3.96521736000012,4.509866237640381
72,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,36,3.96521736000012,4.509866237640381
73,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,37,3.96521736000012,4.509866237640381
74,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,38,3.96521736000012,4.509866237640381
75,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2CePtO6,O1,39,3.96521736000012,4.509865760803223
76,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2InCuO4,O1,4,4.329447179999884,5.275216579437256
77,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2InCuO4,O1,5,4.329447179999884,5.275216579437256
78,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2InCuO4,O2,6,4.832203469999863,4.3939290046691895
79,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2InCuO4,O2,7,4.832203469999863,4.393929481506348
80,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O2,12,6.192035470000414,5.958310604095459
81,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O2,13,6.192035470000414,5.958311080932617
82,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O2,14,6.192035470000414,5.958311080932617
83,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O2,15,6.192035470000414,5.958311080932617
84,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O2,16,6.192035470000414,5.958311080932617
85,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O2,17,6.192035470000414,5.958311080932617
86,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O2,18,6.192035470000414,5.958311080932617
87,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O2,19,6.192035470000414,5.958311080932617
88,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O3,20,6.018592530000101,6.081125736236572
89,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O3,21,6.018592530000101,6.081125736236572
90,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O4,22,6.05900371000042,6.056920051574707
91,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O4,23,6.05900371000042,6.056920051574707
92,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O4,24,6.05900371000042,6.056920051574707
93,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2Ti(SiO4)2,O4,25,6.05900371000042,6.056920051574707
94,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O1,12,6.6742841399999495,5.171005725860596
95,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O1,13,6.6742841399999495,5.171006202697754
96,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O1,14,6.6742841399999495,5.1710052490234375
97,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O1,15,6.6742841399999495,5.1710052490234375
98,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O2,16,6.696197500000048,5.108853340148926
99,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O2,17,6.696197500000048,5.108853340148926
100,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O2,18,6.696197500000048,5.108853340148926
101,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O2,19,6.696197500000048,5.108853340148926
102,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O3,20,6.70802487000004,5.142528057098389
103,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O3,21,6.70802487000004,5.1425275802612305
104,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O3,22,6.70802487000004,5.1425275802612305
105,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O3,23,6.70802487000004,5.1425275802612305
106,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O4,24,6.610941970000008,4.9572672843933105
107,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O4,25,6.610941970000008,4.9572672843933105
108,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O4,26,6.610941970000008,4.9572672843933105
109,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2TiO4,O4,27,6.610941970000008,4.9572672843933105
110,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O1,20,5.972790009999594,5.692756652832031
111,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O1,28,5.972790009999594,5.692756652832031
112,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O1,30,5.972790009999594,5.692756652832031
113,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O1,33,5.972790009999594,5.692756652832031
114,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O1,34,5.972790009999594,5.692756652832031
115,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O1,42,5.972790009999594,5.692756652832031
116,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O1,44,5.972790009999594,5.692756652832031
117,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O1,47,5.972790009999594,5.692756652832031
118,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O2,21,6.019197599999993,5.672905445098877
119,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O2,25,6.019197599999993,5.672905445098877
120,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O2,27,6.019197599999993,5.672905921936035
121,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O2,32,6.019197599999993,5.672905921936035
122,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O2,35,6.019197599999993,5.672905445098877
123,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O2,39,6.019197599999993,5.672905445098877
124,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O2,41,6.019197599999993,5.672905921936035
125,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O2,46,6.019197599999993,5.672905921936035
126,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O3,22,6.282660789999577,5.743432521820068
127,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O3,23,6.282660789999577,5.743432521820068
128,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O3,29,6.282660789999577,5.743432521820068
129,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O3,31,6.282660789999577,5.743432998657227
130,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O3,36,6.282660789999577,5.743432521820068
131,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O3,37,6.282660789999577,5.743432521820068
132,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O3,43,6.282660789999577,5.743432521820068
133,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O3,45,6.282660789999577,5.743432521820068
134,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O4,24,6.435007479999863,5.403839111328125
135,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O4,26,6.435007479999863,5.403839588165283
136,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O4,38,6.435007479999863,5.403839111328125
137,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba2ZnSi2O7,O4,40,6.435007479999863,5.403839111328125
138,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba3SrNb2O9,O1,12,5.888209339999671,5.139333724975586
139,.\S8_compare_data\ovgnn_only_structure\split_by_compounds\0\trainloss1.035721329007575_testmaeloss1.1749454584975023_modeldict.pth,Ba3SrNb2O9,O1,13,5.888209339999671,5.139333724975586
